SN,Source,Region,Country,Country_ID,ISO2,ISO3,ADMIN1_NAME,ADMIN1_CODE,ADMIN2_NAME,ADMIN2_CODE,IU_NAME,IU_ID,LocationName,Longitude,Latitude,LocationType,Georeliability,Year_MDA1,N_MDA,Baseline_Prev,SurveyYear,Period,SurveyMonth,Passage,Method_0,Method_1,Method_2,Age_start,Age_end,Examined,Positive,Prevalence,CMFL,Vector_spp,Perc_PoolPositive,SourceOrigen,Funding,Composite_IU_ID
9945,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Gida Ayana,18866,DORO WAYU,36.645264,9.838278,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,31,5,0.161,null,,null,,APOC Trust Fund,AETH0194818866
9946,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Limmu kossa,18947,Dorra Geb,36.92302,8.10332,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,2,0.067,null,,null,,APOC Trust Fund,AETH0194818947
9947,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Diga,18832,DTOLLE,36.455949,9.035227,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,33,16,0.485,null,,null,,APOC Trust Fund,AETH0194818832
9948,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NEDJO R.,18971,Dukkoo,35.56769,9.65384,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,16,0.457,null,,null,,APOC Trust Fund,AETH0194818971
9949,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Darimu,18815,DUPA,35.325395,8.536159,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,32,23,0.719,null,,null,,APOC Trust Fund,AETH0194818815
9950,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Metekel,3169,Wombera,18703,Dura (Chendula),35.55065,10.33826,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,50,12,0.24,null,,null,,APOC Trust Fund,AETH0194418703
9951,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Gambela,1946,Itang,3157,Itang,18720,EBAGO,34.3167,8.2,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,36,1,0.028,null,,null,,APOC Trust Fund,AETH0194618720
9952,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Nono,18977,EBANI,37.3167,8.5667,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,40,4,0.1,null,,null,,APOC Trust Fund,AETH0194818977
9953,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,HARU,18892,Ebi Wara Baro,35.76416,8.97166,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,12,0.375,null,,null,,APOC Trust Fund,AETH0194818892
9954,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,B/DIRMEJI,18771,Ebicha,35.62946,9.2898,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,7,0.2,null,,null,,APOC Trust Fund,AETH0194818771
9955,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,S.W. Shewa,3181,WONCHI,19026,Echadibdibe,37.83463,8.53974,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,149,0,0,null,,null,,APOC Trust Fund,AETH0194819026
9956,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Metekel,3169,Wombera,18703,Elgod,35.52254,10.50481,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,40,17,0.425,null,,null,,APOC Trust Fund,AETH0194418703
9957,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,E. Gojam,3142,D/Elias,18563,ELIYAS,37.435216,10.292164,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,2,0.067,null,,null,,APOC Trust Fund,AETH0194318563
9958,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Bedele Rural,18781,ELKE KAKA,36.3333,8.4167,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,33,0,0,null,,null,,APOC Trust Fund,AETH0194818781
9959,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Gamo Gofa,3148,Arbaminch zuria,19128,Ello,37.43617,6.06349,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,134,0,0,null,,null,,APOC Trust Fund,AETH0195019128
9960,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Tsegede,18670,Ergoye,36.84325,13.30973,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,41,13,0.317,null,,null,,APOC Trust Fund,AETH0194318670
9961,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Tsegede,18670,ERGOYE,36.842,13.30923,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,302,1,0.003,null,,null,,APOC Trust Fund,AETH0194318670
9962,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Tsegede,18670,ERGOYE,36.842,13.30923,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,302,0,0,null,,null,,APOC Trust Fund,AETH0194318670
9963,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Kafa,3160,Decha,19167,ERMO,36.1833,7.1167,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,32,10,0.313,null,,null,,APOC Trust Fund,AETH0195019167
9964,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Gamo Gofa,3148,M/ABYA,19219,EZO/DORSE,37.672043,6.385258,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,31,0,0,null,,null,,APOC Trust Fund,AETH0195019219
9965,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Sherkole,18702,Faguriyu,34.92628,10.76242,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,1,0.031,null,,null,,APOC Trust Fund,AETH0194418702
9966,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Gamo Gofa,3148,KUCHA,19211,Fango,37.43745,6.43587,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,100,0,0,null,,null,,APOC Trust Fund,AETH0195019211
9967,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Metekel,3169,Guba,18692,FANGUSO,35.1,11.2167,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,36,7,0.194,null,,null,,APOC Trust Fund,AETH0194418692
9968,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Bench Maji,3134,Menit Shasha,19229,FANIKA,35.506355,6.625054,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,31,7,0.226,null,,null,,APOC Trust Fund,AETH0195019229
9969,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Bench Maji,3134,North Bench,19236,FANIKA,35.4833,6.9333,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,16,0.533,null,,null,,APOC Trust Fund,AETH0195019236
9970,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,Awi,3126,Jawi,18616,Fasil,36.60485,11.383933,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,38,0,0,null,,null,,APOC Trust Fund,AETH0194318616
9971,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,South Omo,3186,Hamer,19197,FEJEJ,36.420616,4.687276,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,0,0,null,,null,,APOC Trust Fund,AETH0195019197
9972,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Chilga,18562,FELFEL,36.947035,12.792166,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,34,3,0.088,null,,null,,APOC Trust Fund,AETH0194318562
9973,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,S. Wello,3180,Delanta,18580,FEREKAKE,39.1833,11.5,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,40,0,0,null,,null,,APOC Trust Fund,AETH0194318580
9974,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,Awi,3126,Guangua,18607,Fetan,36.43688,10.88289,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,280,0,0,null,,null,,APOC Trust Fund,AETH0194318607
9975,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Kersa,18928,Finciso,36.98364,7.61106,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,50,2,0.04,null,,null,,APOC Trust Fund,AETH0194818928
9976,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Alefa,18535,Finjit,36.60698,11.96703,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,24,1,0.042,null,,null,,APOC Trust Fund,AETH0194318535
9977,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Yaso,18704,Fiti,36.04549,9.6939,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,50,25,0.5,null,,null,,APOC Trust Fund,AETH0194418704
9978,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Gamo Gofa,3148,BONEKE,19135,Fudele,37.24742,5.88953,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,168,0,0,null,,null,,APOC Trust Fund,AETH0195019135
9979,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Guji,3151,Liben,18945,FUNAN KAR,39.6833,5.5,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,40,0,0,null,,null,,APOC Trust Fund,AETH0194818945
9980,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,B/DIRMEJI,18771,Gaba Daeno,35.63008,9.28979,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,9,0.257,null,,null,,APOC Trust Fund,AETH0194818771
9981,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,BEGHI,18774,Gaba Facasa,34.45998,9.44301,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,33,8,0.242,null,,null,,APOC Trust Fund,AETH0194818774
9982,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,M/SIBU,18949,Gaba Jimata,34.95523,9.86788,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,14,0.4,null,,null,,APOC Trust Fund,AETH0194818949
9983,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NOLE K.,18973,Gabata,35.64054,8.74333,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,2,0.063,null,,null,,APOC Trust Fund,AETH0194818973
9984,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,M/SIBU,18949,Gabirel,35.13953,9.89698,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,0,0,null,,null,,APOC Trust Fund,AETH0194818949
9985,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Bench Maji,3134,South Bench,19254,Gacheb,35.59464,7.01906,Village,1,null,null,null,null,,,null,Phase 1a Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,181,1,0.006,0,,null,APOC,APOC Trust Fund,AETH0195019254
9986,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Bench Maji,3134,North Bench,19236,GACHEB,35.590221,6.912168,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,37,12,0.324,null,,null,,APOC Trust Fund,AETH0195019236
9987,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Bench Maji,3134,South Bench,19254,GACHEB,35.594468,7.019122,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,14,3,0.214,null,,null,,APOC Trust Fund,AETH0195019254
9988,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Bench Maji,3134,Mizan,19233,GACHEBO,35.5667,7,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,36,20,0.556,null,,null,,APOC Trust Fund,AETH0195019233
9989,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,West Gojam,3193,Womberma,18675,Galabed,37.00875,10.48335,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,203,0,0,null,,null,,APOC Trust Fund,AETH0194318675
9990,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,L/ASSABI,18936,Galesa,35.5748,9.11668,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,1,0.031,null,,null,,APOC Trust Fund,AETH0194818936
9991,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Abe Dongoro,18741,GALESA,36.79481,9.68905,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,118,1,0.008,null,,null,,APOC Trust Fund,AETH0194818741
9992,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Abe Dongoro,18741,GALESA,36.79481,9.68905,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,118,1,0.008,null,,null,,APOC Trust Fund,AETH0194818741
9993,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Gamo Gofa,3148,MELOKOZA,19220,GALONIS K,36.9,6.6667,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,5,0.167,null,,null,,APOC Trust Fund,AETH0195019220
9994,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NEDJO R.,18971,Gama Tullu,35.56286,9.64078,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,31,5,0.161,null,,null,,APOC Trust Fund,AETH0194818971
9995,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Abuna Gindeberet,18743,Gambela,37.93884,9.45361,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,0,0,null,,null,,APOC Trust Fund,AETH0194818743
9996,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Gambela,1946,Agnua II,3127,Gambella,18717,GAMBELA,34.608746,8.237826,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,36,4,0.111,null,,null,,APOC Trust Fund,AETH0194618717
9997,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Gudeya Bila,18883,Gambo Jambare,37.01741,9.27626,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,0,0,null,,null,,APOC Trust Fund,AETH0194818883
9998,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Abe Dongoro,18741,GAMIBOLILOLE,36.82687,9.63852,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,102,2,0.02,null,,null,,APOC Trust Fund,AETH0194818741
9999,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Abe Dongoro,18741,GAMIBOLILOLE,36.82687,9.63852,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,102,1,0.01,null,,null,,APOC Trust Fund,AETH0194818741
10000,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Yaso,18704,Gamobelo,36.15023,9.65312,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,50,23,0.46,null,,null,,APOC Trust Fund,AETH0194418704
10001,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,Gandawuha/Birhin,36.44237,12.74685,Village,1,null,null,null,null,,,null,Phase 1a Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,161,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318641
10002,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NEDJO R.,18971,Gare 2ffa,35.57479,9.56848,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,8,0.229,null,,null,,APOC Trust Fund,AETH0194818971
10003,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Tiro Afeta,19019,Gare 3,37.21172,8.02735,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,0,0,null,,null,,APOC Trust Fund,AETH0194819019
10004,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Sokoru,19012,Garo,37.42641,8.1,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,34,13,0.382,null,,null,,APOC Trust Fund,AETH0194819012
10005,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,KAT,3162,Tembaro,19257,GASUPA,37.4333,7.2833,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,5,0.167,null,,null,,APOC Trust Fund,AETH0195019257
10006,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Sigmo,19008,Gata,36.04551,7.84553,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,34,11,0.324,null,,null,,APOC Trust Fund,AETH0194819008
10007,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Sedal,18701,Geba Sefer,35.36372,9.92593,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,5,0.167,null,,null,,APOC Trust Fund,AETH0194418701
10008,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Horo Guduru,16644,Guduru,18884,GEBETE,37.392211,9.350054,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,0,0,null,,null,,APOC Trust Fund,AETH0194818884
10009,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,GEBEZAZA,36.50449,12.81174,Village,1,null,null,null,null,,,null,Phase 1b Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,99,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318641
10010,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,E. Gojam,3142,Shebel,18659,GEDAIYASU,38.3833,10.4667,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,50,0,0,null,,null,,APOC Trust Fund,AETH0194318659
10011,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Tigray,1951,W Tigray,3188,Kafta humera,19297,Gedemia Tadebay,36.74,14.2,Village,1,null,null,null,2001,2001 - 2005,,null,Mapping,Clinical,Nodule palpation,null,null,34,2,0.059,null,,null,,APOC Trust Fund,AETH0195119297
10012,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Shewa,3144,FENTALE,18849,GEDO,39.8833,8.75,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,21,0,0,null,,null,,APOC Trust Fund,AETH0194818849
10013,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Chora,18807,GEFA,36.069247,8.500243,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,21,0,0,null,,null,,APOC Trust Fund,AETH0194818807
10014,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Dawro,3138,Tocha,19260,Geji,37.10039,7.0904,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,50,2,0.04,null,,null,,APOC Trust Fund,AETH0195019260
10015,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,South Omo,3186,South Ari,19253,GEKABAO/Z,36.5833,5.9,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,8,0.267,null,,null,,APOC Trust Fund,AETH0195019253
10016,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,West Gojam,3193,Womberma,18675,GELABIA,36.982035,10.585209,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,33,5,0.152,null,,null,,APOC Trust Fund,AETH0194318675
10017,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Setema,18998,Gello,36.1642,7.95941,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,0,0,null,,null,,APOC Trust Fund,AETH0194818998
10018,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Dega,18821,Gembelo,36.17475,8.5684,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,8,0.267,null,,null,,APOC Trust Fund,AETH0194818821
10019,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Guji,3151,Liben,18945,GENALE DO,39.5333,5.7,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,50,0,0,null,,null,,APOC Trust Fund,AETH0194818945
10020,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Bure,18799,Gende/Guduru,35.23992,8.32199,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,54,14,0.259,null,,null,,APOC Trust Fund,AETH0194818799
10021,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,GENDIWIHA,36.5333,12.6667,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,50,11,0.22,null,,null,,APOC Trust Fund,AETH0194318641
10022,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Limmu kossa,18947,GENET (SU,36.955357,8.108101,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,32,1,0.031,null,,null,,APOC Trust Fund,AETH0194818947
10023,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Wello,3173,Lasta,18626,GENETE MA,39.0833,11.9,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,50,0,0,null,,null,,APOC Trust Fund,AETH0194318626
10024,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Menge,18698,Genge,34.77603,10.3034,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,2,0.063,null,,null,,APOC Trust Fund,AETH0194418698
10025,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Nono Sale,18979,Genji,35.24363,7.977003,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,31,11,0.355,null,,null,,APOC Trust Fund,AETH0194818979
10026,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Dawro,3138,Konta,19214,GENJI,36.775399,7.125395,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,28,1,0.036,null,,null,,APOC Trust Fund,AETH0195019214
10027,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Chilga,18562,Gent,36.92656,12.54948,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,50,4,0.08,null,,null,,APOC Trust Fund,AETH0194318562
10028,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Gera,18865,Gesha Ber,36.04775,7.59931,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,5,0.167,null,,null,,APOC Trust Fund,AETH0194818865
10029,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Gobu Sayo,18875,Gibe 01,37.02125,9.01895,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,33,9,0.273,null,,null,,APOC Trust Fund,AETH0194818875
